"","id","datetime","user","text","date","hour"
"1","309006742094741504",2013-03-05 13:25:00,"ratti_fernanda","RT @genetics_blog: Recent advances in viral #metagenomics http://www.ncbi.nlm.nih.gov/pubmed/23450659",2013-03-05,13
"2","309008148113530880",2013-03-05 13:30:00,"ctitusbrown","@jmichaethompson Contact: metagenomics.",2013-03-05,13
"3","309008685416472576",2013-03-05 13:33:00,"ctitusbrown","@jmichaethompson Err: context of NO BLAST: metagenomics.",2013-03-05,13
"4","309009125516382208",2013-03-05 13:34:00,"metagenomics","#microbiome Animal Care Ethics in Citizen Science: My Conundrum - Scientific American (blog) http://ow.ly/2vhgiM",2013-03-05,13
"5","309012223056035840",2013-03-05 13:47:00,"DaniloErcolini","RT @genetics_blog: Recent advances in viral #metagenomics http://www.ncbi.nlm.nih.gov/pubmed/23450659",2013-03-05,13
"6","309014951660494848",2013-03-05 13:58:00,"luhugerth","RT @ctitusbrown: Eric Wommack: studying viral ecology may be *the single best* application of shotgun metagenomics evah, going forward.",2013-03-05,13
"7","309022734376112128",2013-03-05 14:28:00,"metagenomics","#microecology Allen Family Foundation grants Gore $1.5 million for research - MIT News http://ow.ly/2vhkZs",2013-03-05,14
"8","309022734464196608",2013-03-05 14:28:00,"metagenomics","#microbiome Franklin Award Nominees Announced, Judging Open - Bio-IT World http://ow.ly/2vhkZr",2013-03-05,14
"9","309033924552699904",2013-03-05 15:13:00,"sgourley","Comparing Sequence Classification Algorithms for Metagenomics http://prsm.tc/qdjZo1 via @prismatic",2013-03-05,15
"10","309053868388532224",2013-03-05 16:32:00,"amfoes","#PLOSBiology: Can You Sequence Ecology? Metagenomics of Adaptive Diversification http://dx.plos.org/10.1371/journal.pbio.1001487",2013-03-05,16
"11","309059276297625600",2013-03-05 16:54:00,"BrotarBiotech","RT @genetics_blog: Recent advances in viral #metagenomics http://www.ncbi.nlm.nih.gov/pubmed/23450659",2013-03-05,16
"12","309063140786720768",2013-03-05 17:09:00,"meant2Bcammy","Just completed an article on the regulation of metagenomics biotechnologies #multidisciplinary #sciences #administrativelaw #comparativelaw",2013-03-05,17
"13","309104559882649600",2013-03-05 19:54:00,"trevorcharles","Second International Conference on Functional Metagenomics Pretoria, South Africa, June 2-5, 2013 http://bit.ly/XUUtXP",2013-03-05,19
"14","309117764335964160",2013-03-05 20:46:00,"JChrisPires","RT @genetics_blog: Recent advances in viral #metagenomics http://www.ncbi.nlm.nih.gov/pubmed/23450659",2013-03-05,20
"15","309128164188254208",2013-03-05 21:27:00,"metagenomics","#sequencing NIH Awards More than $1.25M in microRNA Grants in March - RNAi News http://ow.ly/2vhQ9C",2013-03-05,21
"16","309128164775440384",2013-03-05 21:27:00,"metagenomics","#microecology New study reveals how sensitive US East Coast regions may be to ocean ... - environmentalresearchweb http://ow.ly/2vhQ9B",2013-03-05,21
"17","309149351744245760",2013-03-05 22:52:00,"BiologyMag","http://sciencealerts.com Metagenomics of Kamchatkan hot spring filaments reveal two new major (hyper)thermophilic... http://dlvr.it/32gj9W",2013-03-05,22
"18","309158075456184320",2013-03-05 23:26:00,"metagenomics","#IBD Use of Certain Therapies for Inflammatory Diseases Does Not Appear to ... - Science Daily (press release) http://ow.ly/2vhVUA",2013-03-05,23
"19","309176863668989952",2013-03-06 00:41:00,"ISBHT1","RT @doe_jgi: Not too late to register for our Microbial #Genomics & #Metagenomics Workshop, set to start Feb 4... http://www.jgi.doe.gov/meetings/mgm/",2013-03-06,0
"20","309188482369208320",2013-03-06 01:27:00,"metagenomics","#IBD Manchester University leads £10million search for Inflammatory Bowel Disease ... - Mancunian Matters http://ow.ly/2vi1ki",2013-03-06,1
"21","309195624274857984",2013-03-06 01:55:00,"UPTuks","2nd International Conference on Functional Metagenomics: Sunday 2 June-Wednesday 5 June 2013. More info available on http://web.up.ac.za/default.asp?ipkCategoryID=21074&sub=0&parentid=19419&subid=20566&ipklookid=76to",2013-03-06,1
"22","309235715265425408",2013-03-06 04:35:00,"metagenomics","[PubMed] Gut Microbiota as Potential Therapeutic Target for the Treatment of Cow's Milk Allergy. http://1.usa.gov/10dE07o",2013-03-06,4
"23","309235716657913856",2013-03-06 04:35:00,"metagenomics","[PubMed] The cystic fibrosis airway microbiome. http://1.usa.gov/105ae0G",2013-03-06,4
"24","309235717807165440",2013-03-06 04:35:00,"metagenomics","[PubMed] Metagenomic analysis of the pygmy loris fecal microbiome reveals unique functional capacity related t... http://1.usa.gov/105ae0Q",2013-03-06,4
"25","309237824199200768",2013-03-06 04:43:00,"cysticbot","#cysticbot RT: [PubMed] The cystic fibrosis airway microbiome. http://1.usa.gov/105ae0G: [PubMed] The cystic fib... http://bit.ly/WQdHDm",2013-03-06,4
"26","309280197771923456",2013-03-06 07:31:00,"Karelman","Bioinformatics is out! http://paper.li/Karelman/1353414629 ▸ Top stories today via @larry_parnell @metagenomics @galaxyproject",2013-03-06,7
"27","309294398951280640",2013-03-06 08:28:00,"metagenomics","#microecology Special filtration needed for city wastewater - Arizona Daily Sun http://ow.ly/2viqvK",2013-03-06,8
"28","309294399035166720",2013-03-06 08:28:00,"metagenomics","#sequencing Miragen Licenses miR-145 IP from University of Glasgow - GenomeWeb http://ow.ly/2viqvL",2013-03-06,8
"29","309339113692213248",2013-03-06 11:26:00,"ewanbirney","Analysis with Interproscan; more coming about taxonomic etc. Example from a Glacier metagenomics proj. https://www.ebi.ac.uk/metagenomics/project/SRP000240",2013-03-06,11
"30","309342239048466432",2013-03-06 11:38:00,"hyphaltip","RT @ewanbirney: Analysis with Interproscan; more coming about taxonomic etc. Example from a Glacier metagenomics proj. https://t.co/UjM39FWsyp",2013-03-06,11
"31","309371566813237248",2013-03-06 13:35:00,"metagenomics","#microbiome Study shows not all acne is the same - New Haven Register http://ow.ly/2viOem",2013-03-06,13
"32","309371845067538432",2013-03-06 13:36:00,"alisonmarigold","RT @ewanbirney: Analysis with Interproscan; more coming about taxonomic etc. Example from a Glacier metagenomics proj. https://t.co/UjM39FWsyp",2013-03-06,13
"33","309376857894187008",2013-03-06 13:56:00,"SASMNews","Second Circular & Call for Abstracts: Functional Metagenomics - 2013 http://www.sasm.org.za/blog/item/26-second-circular-call-for-abstracts.html#.UTeRK4PRh8E",2013-03-06,13
"34","309385047297892352",2013-03-06 14:28:00,"metagenomics","#IBD Salt May Boost Immune Diseases Through Inflammation - Bloomberg http://ow.ly/2viSMa",2013-03-06,14
"35","309415483436826624",2013-03-06 16:29:00,"metagenomics","#microecology Terrifyingly plausible ways the human race could go extinct that never ... - Quartz http://ow.ly/2vj17s",2013-03-06,16
"36","309439544380502016",2013-03-06 18:05:00,"GenoLogics","RT @metagenomics: #sequencing NIH Awards More than $1.25M in microRNA Grants in March - RNAi News http://ow.ly/2vhQ9C",2013-03-06,18
"37","309445144275456000",2013-03-06 18:27:00,"metagenomics","#microecology Marine microbes make musical waves - PLoS Blogs (blog) http://ow.ly/2vj8F5",2013-03-06,18
"38","309445144371933184",2013-03-06 18:27:00,"metagenomics","#microbiome Scientists Explore Gut Reaction to Disease - Voice of America http://ow.ly/2vj8F4",2013-03-06,18
"39","309449117606739968",2013-03-06 18:43:00,"estebanpv","RT @genetics_blog: Comparing Sequence Classification Algorithms for #Metagenomics http://gettinggeneticsdone.blogspot.com/2013/03/comparing-sequence-classification.html #bioinformatics",2013-03-06,18
"40","309518183461687296",2013-03-06 23:17:00,"micro_biome","[web_biome] M Galloprovincialis mantel unassembled - MG-RAST - Metagenome ...: On this page you can download a... http://bit.ly/10igKoI",2013-03-06,23
"41","309535138201608192",2013-03-07 00:25:00,"metagenomics","#sequencing Oxford Nanopore Chip Sighting - GenomeWeb (blog) http://ow.ly/2vjw85",2013-03-07,0
"42","309535138323263488",2013-03-07 00:25:00,"metagenomics","#sequencing In Print: Last Week's Sequencing-Related Papers of Note - GenomeWeb http://ow.ly/2vjw84",2013-03-07,0
"43","309538336001888256",2013-03-07 00:37:00,"PatrikD","The *chip* has been sighted. Sitting there. In a museum. RT @metagenomics #sequencing Oxford Nanopore Chip Sighting http://ow.ly/2vjw85",2013-03-07,0
"44","309596278889795584",2013-03-07 04:27:00,"metagenomics","#IBD Inflammatory Bowel Disease linked to 'bad' bacteria - http://DigitalJournal.com http://ow.ly/2vjHYr",2013-03-07,4
"45","309597457703112704",2013-03-07 04:32:00,"Jules_GastroRD","@metagenomics interesting article http://www.ucdmc.ucdavis.edu/publish/news/newsroom/7462 early days though #IBD",2013-03-07,4
"46","309600919484506112",2013-03-07 04:46:00,"metagenomics","[PubMed] Intestinal mucosal defense system, part 1. Consensus recommendations for immunonutrients. http://1.usa.gov/XTsZUI",2013-03-07,4
"47","309600920549855232",2013-03-07 04:46:00,"metagenomics","[PubMed] Correlation between body mass index and gut concentrations of Lactobacillus reuteri, Bifidobacterium ... http://1.usa.gov/ZfDF1g",2013-03-07,4
"48","309600921980137472",2013-03-07 04:46:00,"metagenomics","[PubMed] Consumption of human milk glycoconjugates by infant-associated bifidobacteria: mechanisms and implications. http://1.usa.gov/ZfDHpT",2013-03-07,4
"49","309624850023063552",2013-03-07 06:21:00,"CambioLtd","Metagenomics and Type I Diabetes: free webinar http://ymlp.com/z6D1Js or contact us for details",2013-03-07,6
"50","309630524283056128",2013-03-07 06:44:00,"marina_manrique","Microbial phylogenetic profiling with PacBio http://goo.gl/pBzmk (via @lexnederbragt) #in #pacbio #ngs #metagenomics",2013-03-07,6
"51","309642975233851392",2013-03-07 07:33:00,"metagenomics","#IBD Qu Biologics Launches Treatment Trial for Crohn's Disease - Marketwire (press release) http://ow.ly/2vjUyj",2013-03-07,7
"52","309687716713463808",2013-03-07 10:31:00,"metagenomics","#sequencing RXi Acquires Opko RNAi Assets, Inks Deals to Sell $16.4M in Stock - RNAi News http://ow.ly/2vk6Kn",2013-03-07,10
"53","309704269102211072",2013-03-07 11:37:00,"emblebi","New quick tour in Train online: EBI Metagenomics resource, for archiving, analysing & integrating metagenomics data. http://bit.ly/rVaCBz",2013-03-07,11
"54","309705008771919872",2013-03-07 11:40:00,"EBImetagenomics","A Quick tour around the EBI #Metagenomics resource is now available as an @emblebi Train online course: http://bit.ly/rVaCBz",2013-03-07,11
"55","309705632011923456",2013-03-07 11:42:00,"showjumper42","RT @emblebi: New quick tour in Train online: EBI Metagenomics resource, for archiving, analysing & integrating metagenomics data. http://t.co/r7upSZCjTA",2013-03-07,11
"56","309721075682521088",2013-03-07 12:43:00,"Healthcare_BCG","Brings together leading experts in human genetics, metagenomics, computer science, and persona... http://bit.ly/WXXhsN #Pharma #Health",2013-03-07,12
"57","309733766874673152",2013-03-07 13:34:00,"metagenomics","#microbiome Real Time Genomics Announces Formation of Its Scientific Advisory Board - MarketWatch (press release) http://ow.ly/2vklxT",2013-03-07,13
"58","309743277639364608",2013-03-07 14:12:00,"bentemperton","Nice review of advances in Viral Metagenomics : http://onlinelibrary.wiley.com/doi/10.1002/bies.201200174/pdf",2013-03-07,14
"59","309747564587134976",2013-03-07 14:29:00,"metagenomics","#microbiome Real Time Genomics Announces Formation of its Scientific Advisory Board - PR Web (press release) http://ow.ly/2vkq7i",2013-03-07,14
"60","309747812696997888",2013-03-07 14:30:00,"RPoretsky","@JulesDeep Easier said than done in general! We've been trying to do viral metagenomics in fresh & marine surface H2O. Not simple, but nec.",2013-03-07,14
"61","309778002387038208",2013-03-07 16:30:00,"metagenomics","#sequencing After the Cancer Genome Atlas - GenomeWeb (blog) http://ow.ly/2vkyxY",2013-03-07,16
"62","309791809591193600",2013-03-07 17:24:00,"emblebi","RT @EBImetagenomics: A Quick tour around the EBI #Metagenomics resource is now available as an @emblebi Train online course: http://t.co/zPCHFCnqKv",2013-03-07,17
"63","309795123556929536",2013-03-07 17:38:00,"phylogenomics","Weinstock now discussing metagenomics and the human microbiome as how it can be used in clinical studies #fogm13",2013-03-07,17
"64","309796010077614080",2013-03-07 17:41:00,"drsteventucker","The acne metagenomics study crossed over to popular press http://read.thestar.com/#!/article/512f66397b1eacbc160b4913 #FOGM13",2013-03-07,17
"65","309796795159027712",2013-03-07 17:44:00,"genection","RT @drsteventucker: The acne metagenomics study crossed over to popular press http://read.thestar.com/#!/article/512f66397b1eacbc160b4913 #FOGM13",2013-03-07,17
"66","309798204680073216",2013-03-07 17:50:00,"Paul_Sonnier","RT @drsteventucker: The acne metagenomics study crossed over to popular press http://read.thestar.com/#!/article/512f66397b1eacbc160b4913 #FOGM13",2013-03-07,17
"67","309798366580195328",2013-03-07 17:51:00,"maureen_mack","RT @drsteventucker: The acne metagenomics study crossed over to popular press http://read.thestar.com/#!/article/512f66397b1eacbc160b4913 #FOGM13",2013-03-07,17
"68","309810383638626304",2013-03-07 18:38:00,"abhik1368","RT @EBImetagenomics: A Quick tour around the EBI #Metagenomics resource is now available as an @emblebi Train online course: http://t.co/zPCHFCnqKv",2013-03-07,18
"69","309810594209488896",2013-03-07 18:39:00,"JChrisPires","RT @marina_manrique: Microbial phylogenetic profiling with PacBio http://goo.gl/pBzmk (via @lexnederbragt) #in #pacbio #ngs #metagenomics",2013-03-07,18
"70","309810613574565888",2013-03-07 18:39:00,"JChrisPires","RT @EBImetagenomics: A Quick tour around the EBI #Metagenomics resource is now available as an @emblebi Train online course: http://t.co/zPCHFCnqKv",2013-03-07,18
"71","309820674141220864",2013-03-07 19:19:00,"amybrower","RT @drsteventucker: The acne metagenomics study crossed over to popular press http://read.thestar.com/#!/article/512f66397b1eacbc160b4913 #FOGM13",2013-03-07,19
"72","309831736370540544",2013-03-07 20:03:00,"westr","RT @drsteventucker: The #acne metagenomics study crossed over to popular press http://read.thestar.com/#!/article/512f66397b1eacbc160b4913 #FOGM13 #pm101",2013-03-07,20
"73","309836733665644544",2013-03-07 20:23:00,"metagenomics","#sequencing Naturally occurring allele diversity allows potato cultivation in northern ... - GenomeWeb http://ow.ly/2vkTA7",2013-03-07,20
"74","309836734185746432",2013-03-07 20:23:00,"metagenomics","#sequencing NINDFS Funds Brigham and Women's Researcher for Parkinson's Biomarker ... - GenomeWeb http://ow.ly/2vkTA6",2013-03-07,20
"75","309846052880654336",2013-03-07 21:00:00,"JoeDraper3","RT @westr: RT @drsteventucker: The #acne metagenomics study crossed over to popular press http://read.thestar.com/#!/article/512f66397b1eacbc160b4913 #FOGM13 #pm101",2013-03-07,21
"76","309849852546781184",2013-03-07 21:15:00,"Alex_Warneke","Describing microbial communities using metagenomics...they all look like little glowing dots #microbelove",2013-03-07,21
"77","309850433969610752",2013-03-07 21:17:00,"subsurface_life","@Alex_Warneke wouldn't they just look like atgtcgatcga by metagenomics? #startingshitontwitter, right @labroides ?",2013-03-07,21
"78","309950893145591808",2013-03-08 03:57:00,"Nailamicro","RT @phylogenomics: Weinstock now discussing metagenomics and the human microbiome as how it can be used in clinical studies #fogm13",2013-03-08,3
"79","309959174354259968",2013-03-08 04:30:00,"CambioLtd","Register for MO BIO's free webinar Metagenomics and Type I Diabetes http://www.cambio.co.uk/news/article.aspx?id=88 #metagenomics #diabetes",2013-03-08,4
"80","309966991513485312",2013-03-08 05:01:00,"metagenomics","[PubMed] Gut microbiota diversity and atopic disease: does breast-feeding play a role? http://1.usa.gov/10oZX3j",2013-03-08,5
"81","309966992704696320",2013-03-08 05:01:00,"metagenomics","[PubMed] Response of Intestinal Microbiota to Antibiotic Growth Promoters in Chickens. http://1.usa.gov/10fN7Ra",2013-03-08,5
"82","310039467438260224",2013-03-08 09:49:00,"FOIresearch","Forskare i fokus: Mona Byström berättar om genombrottet för metagenomics, som revolutionerat arbetet för biologer: http://bit.ly/13JBp5P",2013-03-08,9
"83","310079841997312000",2013-03-08 12:29:00,"metagenomics","#microecology Research Explores Relationship of the Human Microbiome and Obesity - General Surgery News http://ow.ly/2vlLgE",2013-03-08,12
"84","310079842047635456",2013-03-08 12:29:00,"metagenomics","#microbiota Research Explores Relationship of the Human Microbiome and Obesity - General Surgery News http://ow.ly/2vlLgD",2013-03-08,12
"85","310079842077011968",2013-03-08 12:29:00,"metagenomics","#sequencing Research Explores Relationship of the Human Microbiome and Obesity - General Surgery News http://ow.ly/2vlLgF",2013-03-08,12
"86","310079842156679168",2013-03-08 12:29:00,"metagenomics","#microbiome Research Explores Relationship of the Human Microbiome and Obesity - General Surgery News http://ow.ly/2vlLgC",2013-03-08,12
"87","310091436764844032",2013-03-08 13:15:00,"keelyellenmarie","Need to get better grasp of bioinformatics/statistics to intelligently critique genomics/metagenomics papers.Any class/resource suggestions?",2013-03-08,13
"88","310096077934178304",2013-03-08 13:34:00,"metagenomics","#sequencing Health Reform Covers Breast Cancer Test - GenomeWeb (blog) http://ow.ly/2vlR71",2013-03-08,13
"89","310096077984522240",2013-03-08 13:34:00,"metagenomics","#microbiome Venter and Topol on the True Revolution in Medicine - Medscape http://ow.ly/2vlR70",2013-03-08,13
"90","310125096998162432",2013-03-08 15:29:00,"metagenomics","#sequencing Sengenics to Use OGT's Protein Array Platform for Cancer Biomarker Discovery ... - GenomeWeb http://ow.ly/2vlZmV",2013-03-08,15
"91","310140051948453888",2013-03-08 16:28:00,"metagenomics","#sequencing Downloads and Upgrades: Labguru2, Geneious R6.1, ENCODE Analysis Data ... - GenomeWeb http://ow.ly/2vm3ow",2013-03-08,16
"92","310154971737890816",2013-03-08 17:28:00,"metagenomics","#sequencing GenomeWeb Feature: For Plant Studies, Genome Size Poses Unique Challenges - GenomeWeb http://ow.ly/2vm77R",2013-03-08,17
"93","310155667086393344",2013-03-08 17:30:00,"GenomeScience","For Plant Studies, #Genome Size Poses Unique Challenges - @GenomeWeb  http://ow.ly/2vm77R via @metagenomics",2013-03-08,17
"94","310193089413279744",2013-03-08 19:59:00,"JChrisPires","RT @GenomeScience: For Plant Studies, #Genome Size Poses Unique Challenges - @GenomeWeb  http://ow.ly/2vm77R via @metagenomics",2013-03-08,19
"95","310350646710771712",2013-03-09 06:25:00,"metagenomics","#microecology House Dust Mite Study Shows Reverse Evolution Possible - Nature World News http://ow.ly/2vmHDP",2013-03-09,6
"96","310354677684400128",2013-03-09 06:41:00,"metagenomics","[PubMed] Gut microbiota and metabolic syndrome. http://1.usa.gov/14FDqML",2013-03-09,6
"97","310354678892331008",2013-03-09 06:41:00,"metagenomics","[PubMed] Proteomic Analysis of Bifidobacterium longum subsp. infantis Reveals the Metabolic Insight on Consump... http://1.usa.gov/14FDr33",2013-03-09,6
"98","310354680087719936",2013-03-09 06:41:00,"metagenomics","[PubMed] Toll-like Receptor Signaling Activation by Entamoeba histolytica Induces Beta Defensin 2 in Human Col... http://1.usa.gov/14FDoUZ",2013-03-09,6
"99","310359640573620224",2013-03-09 07:01:00,"SbExpats","So you think you know Marine Metagenomics?: Metagenomics is so easy to understand, right? Scientists just go o... http://bit.ly/X7A07X",2013-03-09,7
"100","310359642507202560",2013-03-09 07:01:00,"Dr_Bik","New #DeepSN post: So you think you know Marine Metagenomics?: Metagenomics is so easy to understand, right? Sc... http://bit.ly/X7zYge",2013-03-09,7
"101","310359847424122880",2013-03-09 07:02:00,"alizardx","RT @Dr_Bik: New #DeepSN post: So you think you know Marine Metagenomics?: Metagenomics is so easy to understand, right? Sc... http://t.co/hWWnu0UACZ",2013-03-09,7
"102","310360221962883072",2013-03-09 07:03:00,"micro_biome","[web_biome] So you think you know Marine Metagenomics | Deep Sea News: Metagenomics is so easy to understand, ... http://bit.ly/10lkXnS",2013-03-09,7
"103","310361439225409536",2013-03-09 07:08:00,"DaiStephensknob","I love stuff yeah! So you think you know Marine Metagenomics? - Deep-Sea News",2013-03-09,7
"104","310366493349138432",2013-03-09 07:28:00,"metagenomics","#metagenomics So you think you know Marine Metagenomics? - Deep-Sea News http://ow.ly/2vmLtV",2013-03-09,7
"105","310366493353336832",2013-03-09 07:28:00,"metagenomics","#microbiome So you think you know Marine Metagenomics? - Deep-Sea News http://ow.ly/2vmLtW",2013-03-09,7
"106","310366493374312448",2013-03-09 07:28:00,"metagenomics","#sequencing So you think you know Marine Metagenomics? - Deep-Sea News http://ow.ly/2vmLtX",2013-03-09,7
"107","310366881569710080",2013-03-09 07:30:00,"rejectedbanana","New #DeepSN post: So you think you know Marine Metagenomics? http://ow.ly/2vmKJt",2013-03-09,7
"108","310368122601357312",2013-03-09 07:35:00,"subsurface_life","RT @Dr_Bik: New #DeepSN post: So you think you know Marine Metagenomics?: Metagenomics is so easy to understand, right? Sc... http://t.co/hWWnu0UACZ",2013-03-09,7
"109","310368472125284352",2013-03-09 07:36:00,"seabeachisland","So you think you know Marine Metagenomics?: Metagenomics is so easy to understand, right? Scientists just go o... http://bit.ly/X7A07X",2013-03-09,7
"110","310371193616232448",2013-03-09 07:47:00,"Davidvidu","So you think you know Marine Metagenomics? - Deep-Sea News http://bit.ly/YL5sFC #news",2013-03-09,7
"111","310372784649932800",2013-03-09 07:53:00,"Geoblogfeed","So you think you know Marine Metagenomics? | Deep Sea News http://bit.ly/12CtzMf",2013-03-09,7
"112","310380762044170240",2013-03-09 08:25:00,"metagenomics","#microbiome Doctors Health Press Reports on Study: Acne Bacteria Found to Contain ... - PR Web (press release) http://ow.ly/2vmO1P",2013-03-09,8
"113","310383549352136704",2013-03-09 08:36:00,"therightblue","So you think you know Marine Metagenomics? | Deep Sea News http://goo.gl/AF2jn",2013-03-09,8
"114","310392371907002368",2013-03-09 09:11:00,"micro_biome","[web_biome] So you think you know Marine Metagenomics?: Metagenomics is so easy to understand, right? Scientis... http://bit.ly/10uEjLe",2013-03-09,9
"115","310403367530803200",2013-03-09 09:55:00,"SciSeekFeed","So you think you know Marine Metagenomics? http://dlvr.it/33YqX8",2013-03-09,9
"116","310422049732558848",2013-03-09 11:09:00,"DeepSeaLifeTrap","So you think you know Marine Metagenomics? http://trap.it/GEuVWW #ocean #marine",2013-03-09,11
"117","310426050091966464",2013-03-09 11:25:00,"SoilScience","News: So you think you know Marine Metagenomics? - Deep-Sea News http://ow.ly/2vmWJh",2013-03-09,11
"118","310428250939748352",2013-03-09 11:33:00,"srsupp",". @kenlocey RT @Dr_Bik: New #DeepSN post: Marine Metagenomics is so easy to understand, right? http://bit.ly/X7zYge",2013-03-09,11
"119","310435463561375744",2013-03-09 12:02:00,"oceanbendy","Dibs on the ""parrotfish oral microbiome"" RT @rejectedbanana: New #DeepSN post: So u think u know Marine Metagenomics? http://ow.ly/2vmKJt",2013-03-09,12
"120","310436886986518528",2013-03-09 12:08:00,"larysar","RT @srsupp: . @kenlocey RT @Dr_Bik: New #DeepSN post: Marine Metagenomics is so easy to understand, right? http://bit.ly/X7zYge",2013-03-09,12
"121","310474446232236032",2013-03-09 14:37:00,"VO2MAXER","""Metagenomics allows us to understand how nutrients get cycled in the ocean, and how microbial cells react to dif... http://t.co/b8e6KhP5UT",2013-03-09,14
"122","310477884882055168",2013-03-09 14:51:00,"rgpozo","So you think you know Marine Metagenomics? http://zite.to/14GWslN #yam",2013-03-09,14
"123","310482610658869248",2013-03-09 15:09:00,"micro_biome","[web_biome] Second Circular &amp; Call for Abstracts: Functional Metagenomics ...: The International Society f... http://bit.ly/YMmraE",2013-03-09,15
"124","310589004003303424",2013-03-09 22:12:00,"sararoxyoursox","So you think you know Marine Metagenomics? http://deepseanews.com/2013/03/so-you-think-you-know-marine-metagenomics/ #DeepSN via @deepseanews #science #oceans",2013-03-09,22
"125","310592954035228672",2013-03-09 22:28:00,"micro_biome","[web_biome] So you think you know Marine Metagenomics? | Deep Sea News: Metagenomics is so easy to understand,... http://bit.ly/ZtplT5",2013-03-09,22
"126","310662375856541696",2013-03-10 04:04:00,"jennifershaw86","RT @metagenomics: #sequencing So you think you know Marine Metagenomics? - Deep-Sea News http://ow.ly/2vmLtX",2013-03-10,4
"127","310667467724845056",2013-03-10 04:24:00,"metagenomics","#microbiome Doctors Health Press Reports on Study: Acne Bacteria Found to Contain ... - Beaumont Enterprise http://ow.ly/2vnzvj",2013-03-10,4
"128","310720601092403200",2013-03-10 07:55:00,"metagenomics","[PubMed] Laboratory tools for detection of archaea in humans. http://1.usa.gov/YOxy2S",2013-03-10,7
"129","310720602132582400",2013-03-10 07:55:00,"metagenomics","[PubMed] Recent advances in research on malassezia microbiota in humans. http://1.usa.gov/YOxy30",2013-03-10,7
"130","310726698800934912",2013-03-10 08:19:00,"PhilippBayer","""Can You Sequence Ecology? Metagenomics of Adaptive Diversification"" #OA http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001487?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+plosbiology%2FNewArticles+%28Ambra+-+Biology+New+Articles%29",2013-03-10,8
"131","310752462598443008",2013-03-10 10:02:00,"SCUBAPROFS","Published a new blog entry So you think you know Marine Metagenomics?    in Environmental. http://bit.ly/Y8A0kG",2013-03-10,10
"132","310762577519079424",2013-03-10 10:42:00,"para_sight","RT @sararoxyoursox: So you think you know Marine Metagenomics? http://deepseanews.com/2013/03/so-you-think-you-know-marine-metagenomics/ #DeepSN via @deepseanews #science #oceans",2013-03-10,10
"133","310766315608612864",2013-03-10 10:57:00,"OceanMinds","So you think you know Marine Metagenomics? | Deep Sea News Found at http://buff.ly/YMoWJW http://fb.me/2eNvMZg91",2013-03-10,10
"134","310774230377713664",2013-03-10 11:28:00,"RomeoHVzquez","Así que crees que sabes metagenómica Marina? http://deepseanews.com/2013/03/so-you-think-you-know-marine-metagenomics/ #DeepSN vía @deepseanews",2013-03-10,11
"135","310799695414956032",2013-03-10 13:09:00,"gwardis","So you think you know Marine Metagenomics? #scichat http://bit.ly/VXoQkj",2013-03-10,13
"136","310858193871978496",2013-03-10 17:02:00,"SEQquestions","Metagenomics - MG-RAST --> MEGAN http://bit.ly/WfHSkR",2013-03-10,17
"137","310864237092274176",2013-03-10 17:26:00,"metagenomics","#microecology Our bugs, ourselves: germ warfare opens a new front - Crikey http://ow.ly/2vo8HO",2013-03-10,17
"138","310864237188751360",2013-03-10 17:26:00,"metagenomics","#microbiome Our bugs, ourselves: germ warfare opens a new front - Crikey http://ow.ly/2vo8HN",2013-03-10,17
"139","311005545479946240",2013-03-11 02:47:00,"jamoreno2010","RT @dominicklemas: My picks on #microbiome atricles this week: http://tinyurl.com/c8vegrv Lots of good stuff for people interested in #metagenomics",2013-03-11,2
"140","311053891288592384",2013-03-11 06:00:00,"CambioLtd","Register for MO BIO's free webinar on Metagenomics and Type I Diabetes 19 March 6pm http://www.cambio.co.uk/news/article.aspx?id=88 #metagenomics #diabetes",2013-03-11,6
"141","311054935242457088",2013-03-11 06:04:00,"rnomics","@RNomics/bioscience #tweeted news http://tweetedtimes.com/rnomics/bioscience - top stories by JChrisPires, GenomeScience, metagenomics",2013-03-11,6
"142","311061100714151936",2013-03-11 06:28:00,"metagenomics","#IBD Alert the Media: Yes, Autistic kids have a Novel Bowel Disease - Age of Autism http://ow.ly/2voK9I",2013-03-11,6
"143","311092130993020928",2013-03-11 08:31:00,"Karelman","Bioinformatics is out! http://paper.li/Karelman/1353414629 ▸ Top stories today via @dcclavijob @metagenomics",2013-03-11,8
"144","311119717425373184",2013-03-11 10:21:00,"jmeesvliz","Golyshin on marine metagenomics & the natural products' discovery pipeline http://mamba.bangor.ac.uk/ #marinebiotech Bottlenecks: money & time.",2013-03-11,10
"145","311122268455583744",2013-03-11 10:31:00,"metagenomics","#microbiome Can a Cyborg Treat Us Before We Fall Sick? - Forbes http://ow.ly/2vp1Ii",2013-03-11,10
"146","311122268476563456",2013-03-11 10:31:00,"metagenomics","#microecology Of Batman, Bacteria, And Yosemite Sam - Science 2.0 http://ow.ly/2vp1Ik",2013-03-11,10
"147","311122268669489152",2013-03-11 10:31:00,"metagenomics","#microbiota How our war on germs may be making us sick - http://MinnPost.com http://ow.ly/2vp1Ij",2013-03-11,10
